市区町村コード,都道府県・市区町村名,総数（人）,男（人）,女（人）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
12218,勝浦市,16927.0,8704.0,8223.0,93.96,180.2,54.66613,60.08028,1145.0,8480.0,7302.0,6.76434,50.09748,43.13818,581.0,4899.0,3224.0,6.67509,56.28447,37.04044,564.0,3581.0,4078.0,6.85881,43.54858,49.59261,105.84945,16761.0,166.0,8192.0,8164.0,28.0,3552.0,1818.0,1062.0,115.0,557.0,3670.0,1450.0,1339.0,540.0
12219,市原市,269524.0,138438.0,131086.0,368.17,732.1,48.1729,49.4568,30125.0,159348.0,80051.0,11.17711,59.12201,29.70088,15509.0,85306.0,37623.0,11.20285,61.62036,27.17679,14616.0,74042.0,42428.0,11.14993,56.48353,32.36654,105.60853,263566.0,5958.0,117997.0,117584.0,413.0,66683.0,25030.0,30844.0,1914.0,8895.0,41788.0,13070.0,15825.0,4885.0
12220,流山市,199849.0,98431.0,101418.0,35.32,5658.2,43.85113,43.44823,31444.0,121103.0,47302.0,15.73388,60.59725,23.66887,16039.0,61247.0,21145.0,16.29466,62.22328,21.48205,15405.0,59856.0,26157.0,15.18961,59.01911,25.79128,97.05476,196710.0,3139.0,83115.0,83001.0,114.0,53901.0,18939.0,28502.0,1037.0,5423.0,24552.0,7170.0,10304.0,1984.0
12221,八千代市,199498.0,97920.0,101578.0,51.39,3882.0,45.87774,46.90814,25636.0,123236.0,50626.0,12.85025,61.77305,25.3767,13186.0,62220.0,22514.0,13.46609,63.54167,22.99224,12450.0,61016.0,28112.0,12.25659,60.06812,27.67528,96.39883,193995.0,5503.0,85158.0,85032.0,126.0,52862.0,18453.0,26592.0,1217.0,6600.0,27493.0,9580.0,10475.0,1983.0
12222,我孫子市,130510.0,63546.0,66964.0,43.15,3024.6,49.07773,50.25393,14303.0,75668.0,40539.0,10.95931,57.9787,31.06199,7364.0,38354.0,17828.0,11.58846,60.35628,28.05527,6939.0,37314.0,22711.0,10.36228,55.72248,33.91524,94.89576,128716.0,1794.0,56311.0,56242.0,69.0,35598.0,13704.0,16643.0,851.0,4400.0,17577.0,6749.0,8949.0,1522.0
12223,鴨川市,32116.0,15224.0,16892.0,191.14,168.0,52.53568,55.63243,2994.0,16644.0,12478.0,9.32246,51.82464,38.85291,1564.0,8093.0,5567.0,10.27325,53.15949,36.56726,1430.0,8551.0,6911.0,8.46555,50.6216,40.91286,90.1255,31579.0,537.0,14578.0,14533.0,45.0,6877.0,2999.0,2574.0,223.0,1081.0,6016.0,2385.0,2085.0,916.0
12224,鎌ケ谷市,109932.0,53592.0,56340.0,21.08,5215.0,48.02371,48.86977,12560.0,64999.0,32373.0,11.42524,59.12655,29.4482,6354.0,33001.0,14237.0,11.85625,61.57822,26.56553,6206.0,31998.0,18136.0,11.01526,56.79446,32.19027,95.12247,108249.0,1683.0,47146.0,47094.0,52.0,28662.0,10249.0,13790.0,784.0,3839.0,15371.0,5162.0,6297.0,1505.0
12225,君津市,82206.0,41928.0,40278.0,318.81,257.9,49.74153,51.62308,8474.0,47014.0,26718.0,10.30825,57.19047,32.50128,4372.0,25577.0,11979.0,10.4274,61.00219,28.57041,4102.0,21437.0,14739.0,10.18422,53.2226,36.59318,104.09653,81378.0,828.0,35266.0,35201.0,65.0,19443.0,7501.0,8590.0,554.0,2798.0,12155.0,3907.0,4856.0,2059.0
12226,富津市,42465.0,21529.0,20936.0,205.5,206.6,53.15798,56.71298,3670.0,22422.0,16373.0,8.64241,52.80113,38.55646,1911.0,12231.0,7387.0,8.8764,56.81174,34.31186,1759.0,10191.0,8986.0,8.4018,48.67692,42.92128,102.83244,41946.0,519.0,17830.0,17754.0,76.0,9353.0,3773.0,3877.0,292.0,1411.0,5924.0,2524.0,2691.0,1500.0
12227,浦安市,171362.0,83506.0,87856.0,17.3,9905.3,42.06247,42.40177,21567.0,119476.0,30319.0,12.58564,69.72141,17.69295,11057.0,58584.0,13865.0,13.24096,70.15544,16.6036,10510.0,60892.0,16454.0,11.96276,69.30887,18.72837,95.04872,167229.0,4133.0,80321.0,80250.0,71.0,41538.0,13272.0,22646.0,838.0,4782.0,34954.0,5001.0,6439.0,1395.0
12228,四街道市,93576.0,46347.0,47229.0,34.52,2710.8,47.21503,48.0495,12477.0,53653.0,27446.0,13.33355,57.33628,29.33017,6536.0,27466.0,12345.0,14.10232,59.26166,26.63603,5941.0,26187.0,15101.0,12.57914,55.44687,31.974,98.1325,91222.0,2354.0,38456.0,38407.0,49.0,25318.0,9484.0,12330.0,622.0,2882.0,10717.0,4134.0,6178.0,1221.0
12229,袖ケ浦市,63883.0,32214.0,31669.0,94.93,672.9,46.09878,46.93401,8624.0,37990.0,17269.0,13.49968,59.46809,27.03223,4341.0,19838.0,8035.0,13.47551,61.58192,24.94257,4283.0,18152.0,9234.0,13.52427,57.31788,29.15785,101.72093,63110.0,773.0,25430.0,25321.0,109.0,15752.0,5474.0,7991.0,390.0,1897.0,7221.0,2273.0,3262.0,1378.0
12230,八街市,67455.0,34113.0,33342.0,74.94,900.1,49.84467,52.51112,6295.0,40045.0,21115.0,9.33215,59.3655,31.30235,3220.0,20979.0,9914.0,9.43922,61.49855,29.06223,3075.0,19066.0,11201.0,9.2226,57.18313,33.59427,102.3124,65101.0,2354.0,27942.0,27846.0,96.0,16865.0,6367.0,7354.0,602.0,2542.0,8128.0,3201.0,3912.0,1522.0
12231,印西市,102609.0,50574.0,52035.0,123.79,828.9,43.9995,44.98909,16797.0,62025.0,23787.0,16.36991,60.44791,23.18218,8529.0,30712.0,11333.0,16.8644,60.72686,22.40875,8268.0,31313.0,12454.0,15.88931,60.1768,23.93389,97.19227,100528.0,2081.0,38349.0,38311.0,38.0,27948.0,9570.0,15264.0,539.0,2575.0,7703.0,2995.0,5227.0,1566.0
12232,白井市,62441.0,30916.0,31525.0,35.48,1759.9,46.66771,47.93925,8639.0,36513.0,17289.0,13.83546,58.476,27.68854,4388.0,18578.0,7950.0,14.1933,60.09186,25.71484,4251.0,17935.0,9339.0,13.48454,56.89136,29.62411,98.0682,61229.0,1212.0,24141.0,24110.0,31.0,16804.0,5927.0,8618.0,390.0,1869.0,5645.0,2234.0,3798.0,982.0
12233,富里市,49735.0,25303.0,24432.0,53.88,923.1,47.34675,48.27267,5386.0,30282.0,14067.0,10.8294,60.8867,28.2839,2769.0,15799.0,6735.0,10.94337,62.43924,26.6174,2617.0,14483.0,7332.0,10.71136,59.27881,30.00982,103.565,46846.0,2889.0,21885.0,21863.0,22.0,12027.0,4636.0,5318.0,391.0,1682.0,7820.0,2156.0,2749.0,1065.0
12234,南房総市,35831.0,17011.0,18820.0,230.12,155.7,57.49305,63.19862,3003.0,15902.0,16926.0,8.38101,44.38056,47.23842,1482.0,8072.0,7457.0,8.71201,47.45165,43.83634,1521.0,7830.0,9469.0,8.08183,41.60468,50.3135,90.38789,35467.0,364.0,14720.0,14666.0,54.0,7870.0,3816.0,2600.0,238.0,1216.0,4349.0,2922.0,2914.0,1374.0
12235,匝瑳市,35040.0,17251.0,17789.0,101.52,345.2,52.13904,55.23314,3471.0,18985.0,12584.0,9.90582,54.18094,35.91324,1802.0,9884.0,5565.0,10.44577,57.29523,32.259,1669.0,9101.0,7019.0,9.3822,51.16083,39.45697,96.97566,34633.0,407.0,12883.0,12848.0,35.0,6916.0,2424.0,3091.0,267.0,1134.0,3314.0,1741.0,1637.0,1707.0
12236,香取市,72356.0,35626.0,36730.0,262.35,275.8,52.65393,56.05181,6650.0,38815.0,26891.0,9.19067,53.64448,37.16485,3449.0,20249.0,11928.0,9.68113,56.8377,33.48117,3201.0,18566.0,14963.0,8.71495,50.54724,40.73782,96.99428,71439.0,917.0,27572.0,27516.0,56.0,14944.0,5607.0,6381.0,519.0,2437.0,7387.0,3569.0,3853.0,3363.0
12237,山武市,48444.0,24200.0,24244.0,146.77,330.1,52.28856,55.69787,4325.0,26713.0,17406.0,8.92783,55.14202,35.93015,2269.0,13893.0,8038.0,9.37603,57.40909,33.21488,2056.0,12820.0,9368.0,8.48045,52.87906,38.64049,99.81851,47500.0,944.0,19403.0,19367.0,36.0,11158.0,4328.0,4649.0,439.0,1742.0,5346.0,2795.0,2870.0,1718.0
12238,いすみ市,35544.0,17362.0,18182.0,157.5,225.7,55.18166,59.86938,3162.0,17317.0,15065.0,8.89602,48.7199,42.38409,1657.0,8918.0,6787.0,9.54383,51.36505,39.09112,1505.0,8399.0,8278.0,8.27742,46.19404,45.52854,95.49005,35101.0,443.0,14484.0,14448.0,36.0,8111.0,3608.0,3051.0,260.0,1192.0,4201.0,2612.0,2648.0,1243.0
12239,大網白里市,48129.0,23549.0,24580.0,58.08,828.7,50.3214,53.04282,5098.0,27119.0,15912.0,10.59237,56.34649,33.06115,2568.0,13615.0,7366.0,10.90492,57.81562,31.27946,2530.0,13504.0,8546.0,10.29292,54.93897,34.7681,95.80553,47514.0,615.0,19558.0,19510.0,48.0,12392.0,5009.0,5354.0,327.0,1702.0,5099.0,2448.0,3113.0,1097.0
12322,酒々井町,20745.0,10155.0,10590.0,19.01,1091.3,48.91022,49.43557,2015.0,11858.0,6872.0,9.71318,57.16076,33.12605,996.0,6046.0,3113.0,9.80798,59.53717,30.65485,1019.0,5812.0,3759.0,9.62229,54.88196,35.49575,95.89235,20228.0,517.0,9375.0,9366.0,9.0,5236.0,2071.0,2308.0,162.0,695.0,3543.0,983.0,1466.0,320.0
12329,栄町,20127.0,9869.0,10258.0,32.51,619.1,52.90493,57.94106,1645.0,10640.0,7842.0,8.1731,52.86431,38.96259,811.0,5384.0,3674.0,8.21765,54.55467,37.22768,834.0,5256.0,4168.0,8.13024,51.23806,40.6317,96.20784,19880.0,247.0,8276.0,8268.0,8.0,5370.0,2358.0,2197.0,156.0,659.0,2009.0,978.0,1698.0,528.0
12342,神崎町,5816.0,2938.0,2878.0,19.9,292.3,52.25671,55.12222,506.0,3270.0,2040.0,8.70014,56.22421,35.07565,255.0,1764.0,919.0,8.67937,60.04084,31.27978,251.0,1506.0,1121.0,8.72133,52.32801,38.95066,102.08478,5685.0,131.0,2289.0,2283.0,6.0,1281.0,472.0,570.0,56.0,183.0,626.0,307.0,295.0,237.0
12347,多古町,13735.0,6941.0,6794.0,72.8,188.7,52.83826,56.33036,1251.0,7357.0,5127.0,9.10812,53.56389,37.32799,625.0,3971.0,2345.0,9.00447,57.21078,33.78476,626.0,3386.0,2782.0,9.21401,49.83809,40.9479,102.16367,13313.0,422.0,5079.0,5053.0,26.0,2543.0,958.0,1076.0,93.0,416.0,1351.0,607.0,683.0,749.0
12349,東庄町,13228.0,6575.0,6653.0,46.25,286.0,53.11952,57.22353,1260.0,6773.0,5195.0,9.52525,51.202,39.27275,666.0,3575.0,2334.0,10.12928,54.37262,35.4981,594.0,3198.0,2861.0,8.9283,48.06854,43.00316,98.8276,12988.0,240.0,4611.0,4600.0,11.0,2406.0,934.0,1029.0,85.0,358.0,1041.0,591.0,710.0,775.0
12403,九十九里町,14639.0,7203.0,7436.0,24.46,598.5,54.63478,58.6326,1114.0,7559.0,5966.0,7.60981,51.63604,40.75415,580.0,3954.0,2669.0,8.0522,54.89379,37.05401,534.0,3605.0,3297.0,7.18128,48.48037,44.33835,96.86659,14338.0,301.0,6181.0,6165.0,16.0,3391.0,1333.0,1321.0,142.0,595.0,1928.0,1063.0,950.0,467.0
12409,芝山町,7033.0,3474.0,3559.0,43.24,162.7,53.26596,56.30645,605.0,3787.0,2641.0,8.6023,53.84615,37.55154,304.0,1988.0,1182.0,8.75072,57.2251,34.02418,301.0,1799.0,1459.0,8.45743,50.54791,40.99466,97.61169,6847.0,186.0,2513.0,2508.0,5.0,1363.0,483.0,588.0,64.0,228.0,639.0,305.0,322.0,342.0
12410,横芝光町,22075.0,10767.0,11308.0,67.01,329.4,52.46122,55.88423,2224.0,11551.0,8300.0,10.07475,52.32616,37.59909,1177.0,5890.0,3700.0,10.93155,54.70419,34.36426,1047.0,5661.0,4600.0,9.25893,50.0619,40.67917,95.21578,21758.0,317.0,8274.0,8263.0,11.0,4590.0,1664.0,1941.0,187.0,798.0,2111.0,1287.0,1179.0,1040.0
12421,一宮町,11897.0,5824.0,6073.0,22.99,517.5,49.93675,51.27019,1445.0,6498.0,3954.0,12.14592,54.61881,33.23527,765.0,3316.0,1743.0,13.1353,56.93681,29.92788,680.0,3182.0,2211.0,11.1971,52.39585,36.40705,95.89988,11768.0,129.0,4984.0,4969.0,15.0,2804.0,1133.0,1188.0,89.0,394.0,1591.0,657.0,699.0,308.0
12422,睦沢町,6760.0,3259.0,3501.0,35.59,189.9,54.32071,59.225,664.0,3253.0,2843.0,9.82249,48.1213,42.05621,342.0,1644.0,1273.0,10.49402,50.44492,39.06106,322.0,1609.0,1570.0,9.19737,45.9583,44.84433,93.08769,6718.0,42.0,2467.0,2459.0,8.0,1488.0,617.0,625.0,61.0,185.0,527.0,363.0,467.0,269.0
12423,長生村,13803.0,6801.0,7002.0,28.25,488.6,50.7535,53.1798,1275.0,7787.0,4741.0,9.23712,56.41527,34.34761,659.0,3982.0,2160.0,9.68975,58.55021,31.76004,616.0,3805.0,2581.0,8.79749,54.34162,36.8609,97.12939,13715.0,88.0,5613.0,5595.0,18.0,3205.0,1250.0,1366.0,114.0,475.0,1671.0,711.0,829.0,443.0
12424,白子町,10305.0,5115.0,5190.0,27.5,374.7,54.06904,58.69549,944.0,5181.0,4180.0,9.1606,50.27656,40.56283,490.0,2657.0,1968.0,9.57967,51.94526,38.47507,454.0,2524.0,2212.0,8.74759,48.63198,42.62042,98.55491,10222.0,83.0,4137.0,4131.0,6.0,2305.0,968.0,924.0,74.0,339.0,1148.0,724.0,704.0,449.0
12426,長柄町,6721.0,3295.0,3426.0,47.11,142.7,56.48467,61.63839,492.0,3268.0,2961.0,7.32034,48.62372,44.05594,260.0,1704.0,1331.0,7.89074,51.71472,40.39454,232.0,1564.0,1630.0,6.77175,45.6509,47.57735,96.1763,6651.0,70.0,2517.0,2512.0,5.0,1450.0,638.0,528.0,53.0,231.0,621.0,359.0,457.0,277.0
12427,長南町,7198.0,3527.0,3671.0,65.51,109.9,56.8244,62.30508,515.0,3468.0,3215.0,7.15477,48.18005,44.66518,274.0,1796.0,1457.0,7.76864,50.92146,41.3099,241.0,1672.0,1758.0,6.56497,45.54617,47.88886,96.07736,7172.0,26.0,2636.0,2629.0,7.0,1507.0,630.0,611.0,51.0,215.0,549.0,410.0,461.0,373.0
12441,大多喜町,8885.0,4307.0,4578.0,129.87,68.4,56.01975,61.19343,772.0,4225.0,3888.0,8.6888,47.55205,43.75914,393.0,2156.0,1758.0,9.12468,50.05805,40.81727,379.0,2069.0,2130.0,8.27872,45.19441,46.52687,94.08038,8793.0,92.0,3401.0,3380.0,21.0,1822.0,752.0,707.0,61.0,302.0,980.0,599.0,540.0,324.0
12443,御宿町,6874.0,3260.0,3614.0,24.85,276.6,59.57012,66.30894,465.0,2824.0,3585.0,6.76462,41.08234,52.15304,225.0,1398.0,1637.0,6.90184,42.88344,50.21472,240.0,1426.0,1948.0,6.64084,39.45766,53.90149,90.20476,6841.0,33.0,3092.0,3071.0,21.0,1721.0,992.0,484.0,39.0,206.0,975.0,654.0,808.0,199.0
12463,鋸南町,6993.0,3356.0,3637.0,45.19,154.7,58.02781,63.95673,519.0,3113.0,3361.0,7.42171,44.51594,48.06235,279.0,1564.0,1513.0,8.31347,46.6031,45.08343,240.0,1549.0,1848.0,6.59885,42.59005,50.81111,92.27385,6930.0,63.0,3034.0,3025.0,9.0,1622.0,782.0,518.0,55.0,267.0,949.0,659.0,613.0,242.0
13101,千代田区,66680.0,33637.0,33043.0,11.66,5718.7,41.94214,41.2973,8976.0,46801.0,10903.0,13.46131,70.18746,16.35123,4588.0,24351.0,4698.0,13.63974,72.3935,13.96676,4388.0,22450.0,6205.0,13.27967,67.94177,18.77856,101.79766,63945.0,2735.0,37011.0,36963.0,48.0,14871.0,5261.0,7214.0,322.0,2074.0,21076.0,3390.0,2002.0,293.0
13102,中央区,169179.0,80931.0,88248.0,10.21,16569.9,41.9742,42.11817,23088.0,121384.0,24707.0,13.64708,71.74886,14.60406,11670.0,58897.0,10364.0,14.41969,72.77434,12.80597,11418.0,62487.0,14343.0,12.93854,70.8084,16.25306,91.70859,161791.0,7388.0,92533.0,92487.0,46.0,41016.0,16829.0,18891.0,711.0,4585.0,48646.0,8107.0,4400.0,661.0
13103,港区,260486.0,123410.0,137076.0,20.37,12787.7,42.86007,42.89253,34716.0,182181.0,43589.0,13.3274,69.93888,16.73372,17734.0,87954.0,17722.0,14.36999,71.26975,14.36026,16982.0,94227.0,25867.0,12.38875,68.7407,18.87055,90.03035,241082.0,19404.0,146160.0,146084.0,76.0,58962.0,21968.0,27953.0,1130.0,7911.0,83099.0,13960.0,7656.0,1026.0
13104,新宿区,349385.0,174822.0,174563.0,18.22,19175.9,43.93365,41.897,29208.0,252305.0,67872.0,8.35983,72.21403,19.42613,14765.0,130949.0,29108.0,8.44573,74.90419,16.65008,14443.0,121356.0,38764.0,8.2738,69.51989,22.20631,100.14837,310828.0,38557.0,222800.0,222461.0,339.0,66252.0,26555.0,28931.0,1471.0,9295.0,150831.0,21500.0,10544.0,1298.0
13105,文京区,240069.0,115483.0,124586.0,11.29,21263.9,42.97124,41.90684,28081.0,167164.0,44824.0,11.69705,69.63165,18.6713,14277.0,82560.0,18646.0,12.36286,71.49104,16.1461,13804.0,84604.0,26178.0,11.0799,67.90811,21.01199,92.6934,229172.0,10897.0,133661.0,133564.0,97.0,52262.0,18749.0,26242.0,886.0,6385.0,77316.0,11947.0,7602.0,1155.0
13106,台東区,211444.0,108586.0,102858.0,10.11,20914.3,46.32773,45.5122,18655.0,144370.0,48419.0,8.82267,68.27813,22.89921,9555.0,76639.0,22392.0,8.79948,70.57908,20.62144,9100.0,67731.0,26027.0,8.84715,65.84903,25.30382,105.56884,197118.0,14326.0,124345.0,121557.0,2788.0,45059.0,18765.0,18694.0,1107.0,6493.0,71778.0,15848.0,6806.0,1305.0
13107,墨田区,272085.0,134787.0,137298.0,13.77,19759.3,45.09974,44.13228,28030.0,183851.0,60204.0,10.30193,67.57116,22.12691,14366.0,93841.0,26580.0,10.6583,69.6217,19.72,13664.0,90010.0,33624.0,9.95208,65.55813,24.4898,98.17113,261275.0,10810.0,145768.0,145609.0,159.0,63218.0,24369.0,28171.0,1592.0,9086.0,75960.0,17478.0,9571.0,1991.0
13108,江東区,524310.0,258015.0,266295.0,42.99,12196.1,44.45066,44.6722,66614.0,345879.0,111817.0,12.70508,65.96842,21.32651,34067.0,175269.0,48679.0,13.2035,67.92977,18.86673,32547.0,170610.0,63138.0,12.22216,64.06804,23.7098,96.89067,494310.0,30000.0,264278.0,264111.0,167.0,131885.0,47406.0,63696.0,3048.0,17735.0,123488.0,31686.0,20337.0,2812.0
13109,品川区,422488.0,208688.0,213800.0,22.84,18497.7,44.02266,43.03695,47081.0,291564.0,83843.0,11.14375,69.01119,19.84506,23864.0,148947.0,35877.0,11.43525,71.37305,17.19169,23217.0,142617.0,47966.0,10.85921,66.7058,22.43499,97.60898,408384.0,14104.0,237641.0,237447.0,194.0,93515.0,35017.0,44671.0,1977.0,11850.0,136020.0,23278.0,13749.0,2230.0
13110,目黒区,288088.0,135820.0,152268.0,14.67,19637.9,44.20408,43.27739,31551.0,200236.0,56301.0,10.95186,69.50515,19.54299,16184.0,96356.0,23280.0,11.91577,70.9439,17.14033,15367.0,103880.0,33021.0,10.09207,68.22182,21.68611,89.19799,278501.0,9587.0,155715.0,155610.0,105.0,65163.0,24673.0,31098.0,1252.0,8140.0,82777.0,15295.0,9658.0,1809.0
13111,大田区,748081.0,372464.0,375617.0,61.86,12093.1,45.2262,44.98086,77248.0,503376.0,167457.0,10.32615,67.28897,22.38488,39418.0,259492.0,73554.0,10.58304,69.66901,19.74795,37830.0,243884.0,93903.0,10.07143,64.9289,24.99967,99.16058,716510.0,31571.0,400164.0,399628.0,536.0,169041.0,60695.0,81134.0,4096.0,23116.0,214237.0,42732.0,27685.0,5586.0
13112,世田谷区,943664.0,445592.0,498072.0,58.05,16256.1,44.41112,44.20228,109472.0,642499.0,191693.0,11.60074,68.08557,20.31369,56225.0,309942.0,79425.0,12.61805,69.55735,17.8246,53247.0,332557.0,112268.0,10.69062,66.76886,22.54052,89.46337,920520.0,23144.0,492065.0,491717.0,348.0,226028.0,82039.0,111662.0,4172.0,28155.0,250635.0,53926.0,36052.0,4465.0
13113,渋谷区,243883.0,117907.0,125976.0,15.11,16140.5,44.29175,42.93702,22989.0,175570.0,45324.0,9.42624,71.98944,18.58432,11654.0,87568.0,18685.0,9.88406,74.2687,15.84724,11335.0,88002.0,26639.0,8.99775,69.85616,21.14609,93.59481,232999.0,10884.0,149967.0,149856.0,111.0,47370.0,18902.0,21171.0,985.0,6312.0,96707.0,12346.0,7098.0,1096.0
13114,中野区,344880.0,172525.0,172355.0,15.59,22121.9,44.34916,42.2893,29146.0,246350.0,69384.0,8.45106,71.43064,20.1183,14859.0,128360.0,29306.0,8.61266,74.40081,16.98652,14287.0,117990.0,40078.0,8.28929,68.45754,23.25317,100.09863,326192.0,18688.0,208093.0,207944.0,149.0,70052.0,28746.0,30532.0,1562.0,9212.0,129649.0,20419.0,11154.0,1711.0
13115,杉並区,591108.0,284301.0,306807.0,34.06,17354.9,44.75621,43.64633,58946.0,407700.0,124462.0,9.97212,68.97217,21.05571,30085.0,201603.0,52613.0,10.58209,70.91182,18.50609,28861.0,206097.0,71849.0,9.40689,67.1748,23.41831,92.66444,573467.0,17641.0,336339.0,336103.0,236.0,129392.0,49697.0,61615.0,2304.0,15776.0,196919.0,32609.0,21993.0,2705.0
13116,豊島区,301599.0,151020.0,150579.0,13.01,23182.1,43.857,41.85524,26491.0,215887.0,59221.0,8.78352,71.58081,19.63568,13466.0,112036.0,25518.0,8.9167,74.1862,16.8971,13025.0,103851.0,33703.0,8.64994,68.96778,22.38227,100.29287,274039.0,27560.0,183819.0,183687.0,132.0,60515.0,23515.0,27100.0,1381.0,8519.0,117608.0,20837.0,9139.0,1420.0
13117,北区,355213.0,176289.0,178924.0,20.61,17235.0,45.9792,45.00335,36534.0,230755.0,87924.0,10.2851,64.96243,24.75247,18661.0,119768.0,37860.0,10.58546,67.93844,21.4761,17873.0,110987.0,50064.0,9.98916,62.03025,27.9806,98.52731,334838.0,20375.0,189700.0,189579.0,121.0,81615.0,30396.0,36840.0,2087.0,12292.0,99015.0,27761.0,13840.0,2574.0
13118,荒川区,217475.0,107683.0,109792.0,10.16,21405.0,45.28834,44.80145,24472.0,142447.0,50556.0,11.25279,65.5004,23.24681,12429.0,72874.0,22380.0,11.54221,67.67456,20.78322,12043.0,69573.0,28176.0,10.96892,63.368,25.66307,98.0791,199648.0,17827.0,112009.0,111799.0,210.0,51395.0,18047.0,24403.0,1270.0,7675.0,55368.0,15281.0,7837.0,1603.0
13119,板橋区,584483.0,286179.0,298304.0,32.22,18140.4,45.38792,44.76632,60049.0,387862.0,136572.0,10.27387,66.35984,23.36629,30838.0,196197.0,59144.0,10.77577,68.55744,20.66679,29211.0,191665.0,77428.0,9.79236,64.25157,25.95607,95.93535,550782.0,33701.0,314446.0,314133.0,313.0,130904.0,47076.0,61094.0,3236.0,19498.0,170849.0,37998.0,22377.0,3652.0
13120,練馬区,752608.0,361770.0,390838.0,48.08,15653.2,44.9514,44.80352,85931.0,500268.0,166409.0,11.41776,66.47126,22.11098,43977.0,247282.0,70511.0,12.15607,68.35337,19.49056,41954.0,252986.0,95898.0,10.73437,64.72912,24.53651,92.56265,731692.0,20916.0,374842.0,374485.0,357.0,180328.0,62068.0,90192.0,4019.0,24049.0,178473.0,39077.0,29377.0,5307.0
13121,足立区,695043.0,347408.0,347635.0,53.25,13052.5,46.62958,47.06703,75594.0,441961.0,177488.0,10.87616,63.58758,25.53626,38697.0,230627.0,78084.0,11.13878,66.38506,22.47617,36897.0,211334.0,99404.0,10.61372,60.79192,28.59436,99.9347,660814.0,34229.0,345346.0,345010.0,336.0,162832.0,54672.0,76595.0,4842.0,26723.0,163352.0,45384.0,27872.0,6439.0
13122,葛飾区,453093.0,225758.0,227335.0,34.8,13019.9,46.38413,46.90453,51560.0,287980.0,113553.0,11.37956,63.5587,25.06174,26489.0,149303.0,49966.0,11.73336,66.13409,22.13255,25071.0,138677.0,63587.0,11.02822,61.00117,27.97062,99.30631,432951.0,20142.0,215948.0,215709.0,239.0,109139.0,36349.0,52737.0,3141.0,16912.0,93974.0,29065.0,17860.0,4615.0
13123,江戸川区,697932.0,351327.0,346605.0,49.9,13986.6,44.17745,44.59259,86275.0,462942.0,148715.0,12.36152,66.33053,21.30795,44126.0,241164.0,66037.0,12.55981,68.64374,18.79645,42149.0,221778.0,82678.0,12.16053,63.98581,23.85367,101.36236,660849.0,37083.0,333200.0,332895.0,305.0,167983.0,51898.0,86282.0,4560.0,25243.0,148816.0,36628.0,24535.0,6351.0
13201,八王子市,579355.0,291307.0,288048.0,186.38,3108.5,46.78299,47.73227,62987.0,359389.0,156979.0,10.87192,62.03261,27.09548,32476.0,188646.0,70185.0,11.14838,64.75849,24.09314,30511.0,170743.0,86794.0,10.59233,59.27588,30.13178,101.13141,565828.0,13527.0,267020.0,266549.0,471.0,141921.0,51175.0,67977.0,3596.0,19173.0,110686.0,29223.0,31243.0,5898.0
13202,立川市,183581.0,91191.0,92390.0,24.36,7536.2,45.92193,46.46541,21829.0,116136.0,45616.0,11.89066,63.26145,24.84789,11219.0,60197.0,19775.0,12.30275,66.012,21.68525,10610.0,55939.0,25841.0,11.48393,60.5466,27.96948,98.70224,179349.0,4232.0,89727.0,89599.0,128.0,46407.0,16332.0,22468.0,1123.0,6484.0,40896.0,12540.0,8892.0,897.0
13203,武蔵野市,150149.0,71868.0,78281.0,10.98,13674.8,44.85017,44.40586,17280.0,100035.0,32834.0,11.50857,66.62382,21.86761,8896.0,49189.0,13783.0,12.37825,68.44354,19.17822,8384.0,50846.0,19051.0,10.71013,64.95318,24.33668,91.80772,146807.0,3342.0,78054.0,77966.0,88.0,35818.0,13224.0,17653.0,600.0,4341.0,39402.0,8159.0,6361.0,771.0
