都道府県名,都道府県・市区町村名,都道府県・市区町村名（英語）,市などの別,総数（人）,男（人）,女（人）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,一般世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
32_島根県,32449_邑南町,Onan-cho,3,10163,4874,5289,11101,-938,-8.44969,419.29,24.2,56.00458,61.71181,1090,4490,4583,10.72518,44.17987,45.09495,550,2356,1968,11.28437,48.33812,40.37751,540,2134,2615,10.20987,40.34789,49.44224,92.15353,10079,84,3994,3958,36,4224,3958,2097,1042,724,60,271,1246,781,770,330
32_島根県,32501_津和野町,Tsuwano-cho,3,6875,3221,3654,7653,-778,-10.16595,307.03,22.4,57.80196,64.17623,593,2945,3337,8.62545,42.83636,48.53818,310,1529,1382,9.62434,47.46973,42.90593,283,1416,1955,7.74494,38.75205,53.50301,88.14997,6823,52,3090,3084,6,3300,3084,1548,798,468,46,236,1127,734,610,193
32_島根県,32505_吉賀町,Yoshika-cho,3,6077,2944,3133,6374,-297,-4.65955,336.5,18.1,55.92521,61.45402,576,2778,2723,9.47836,45.71335,44.80829,285,1527,1132,9.68071,51.86821,38.45109,291,1251,1591,9.28822,39.92978,50.782,93.96744,5856,221,2833,2822,11,2810,2822,1412,748,438,41,185,1167,553,520,104
32_島根県,32525_海士町,Ama-cho,3,2267,1113,1154,2353,-86,-3.65491,33.44,67.8,52.23577,57.44118,244,1118,905,10.76312,49.31628,39.9206,123,581,409,11.05121,52.20126,36.74753,121,537,496,10.48527,46.5338,42.98094,96.44714,2255,12,1068,1060,8,1057,1060,530,273,165,11,81,455,179,206,38
32_島根県,32526_西ノ島町,Nishinoshima-cho,3,2788,1430,1358,3027,-239,-7.89561,55.96,49.8,55.99175,62.68889,253,1246,1289,9.07461,44.69154,46.23386,142,706,582,9.93007,49.37063,40.6993,111,540,707,8.17378,39.76436,52.06186,105.30191,2757,31,1415,1409,6,1499,1409,711,385,214,31,81,631,305,290,35
32_島根県,32527_知夫村,Chibu-mura,3,634,323,311,615,19,3.08943,13.7,46.3,54.33754,61,69,281,284,10.88328,44.32177,44.79495,28,158,137,8.66873,48.91641,42.41486,41,123,147,13.18328,39.54984,47.26688,103.85852,631,3,350,340,10,331,340,145,81,49,2,13,180,93,65,5
32_島根県,32528_隠岐の島町,Okinoshima-cho,3,13433,6531,6902,14608,-1175,-8.04354,242.82,55.4,53.68737,59.18553,1538,6323,5572,11.44942,47.07065,41.47994,791,3357,2383,12.11147,51.40101,36.48752,747,2966,3189,10.82295,42.97305,46.204,94.62475,13360,73,5962,5918,44,6250,5918,3256,1500,1171,102,483,2160,1200,1076,250
33_岡山県,33000_岡山県,Okayama-ken,a,1888432,908045,980387,1921525,-33093,-1.72223,7114.33,265.4,48.00979,48.83105,233416,1082126,572890,12.36031,57.30288,30.33681,120038,541499,246508,13.21939,59.6335,27.14711,113378,540627,326382,11.56462,55.14424,33.29114,92.62108,1859012,29420,801409,799611,1798,772977,799611,435515,162552,202327,10376,60260,284926,94208,103306,41981
33_岡山県,33100_岡山市,Okayama-shi,1,724691,348630,376061,719474,5217,0.72511,789.95,917.4,45.83212,46.2318,92899,442524,189268,12.81912,61.06382,26.11706,47604,220652,80374,13.65459,63.29117,23.05424,45295,221872,108894,12.04459,58.99894,28.95647,92.7057,711041,13650,327620,326986,634,309409,326986,169536,60819,80979,3643,24095,134334,35368,34812,11814
33_岡山県,33101_岡山市北区,Okayama-shi Kita-ku,0,314523,153478,161045,309484,5039,1.62819,450.7,697.9,44.82308,44.67491,38253,200099,76171,12.16223,63.61983,24.21794,19788,101432,32258,12.89305,66.08895,21.018,18465,98667,43913,11.46574,61.26673,27.26753,95.30131,307195,7328,155323,154998,325,146147,154998,69065,25261,32723,1347,9734,77230,15539,13698,4348
33_岡山県,33102_岡山市中区,Okayama-shi Naka-ku,0,149232,70139,79093,146232,3000,2.05153,51.24,2912.4,45.64841,46.26103,21077,89255,38900,14.12365,59.80956,26.0668,10728,43096,16315,15.29534,61.4437,23.26095,10349,46159,22585,13.0846,58.36041,28.55499,88.67915,146959,2273,65547,65426,121,61528,65426,36707,12890,17707,769,5341,24234,7986,7354,2169
33_岡山県,33103_岡山市東区,Okayama-shi Higashi-ku,0,93108,44243,48865,95577,-2469,-2.58326,160.53,580,48.60347,49.68666,10922,53282,28904,11.73046,57.22602,31.04352,5542,26447,12254,12.52628,59.77669,27.69704,5380,26835,16650,11.00993,54.91661,34.07347,90.54129,91472,1636,37471,37392,79,36198,37392,22664,8332,10567,562,3203,10974,4311,5463,2097
33_岡山県,33104_岡山市南区,Okayama-shi Minami-ku,0,167828,80770,87058,168181,-353,-0.20989,127.48,1316.5,46.34898,47.13424,22647,99888,45293,13.49417,59.51808,26.98775,11546,49677,19547,14.29491,61.50427,24.20082,11101,50211,25746,12.75127,57.67534,29.57339,92.77723,165415,2413,69279,69170,109,65536,69170,41100,14336,19982,965,5817,21896,7532,8297,3200
33_岡山県,33202_倉敷市,Kurashiki-shi,2,474592,228261,246331,477118,-2526,-0.52943,355.63,1334.5,46.83371,47.55869,62150,277052,135390,13.09546,58.37688,28.52766,31759,137250,59252,13.91346,60.12854,25.958,30391,139802,76138,12.33746,56.75372,30.90882,92.66434,468245,6347,199082,198749,333,189847,198749,109898,39405,53705,2478,14310,68504,19321,24541,8804
33_岡山県,33203_津山市,Tsuyama-shi,2,99937,48012,51925,103746,-3809,-3.67147,506.33,197.4,48.41244,49.63971,12473,56666,30798,12.48086,56.70172,30.81741,6461,28608,12943,13.45705,59.5851,26.95784,6012,28058,17855,11.57824,54.03563,34.38613,92.46413,99001,936,41213,41075,138,40303,41075,22111,8474,9630,581,3426,14181,5106,5224,2835
33_岡山県,33204_玉野市,Tamano-shi,2,56531,27437,29094,60736,-4205,-6.92341,103.58,545.8,52.37709,55.49348,5616,29029,21886,9.93437,51.35059,38.71504,2954,14865,9618,10.76648,54.17866,35.05485,2662,14164,12268,9.14965,48.68358,42.16677,94.30467,55860,671,24090,24020,70,24764,24020,14486,6113,6087,391,1895,7531,3858,4510,1077
33_岡山県,33205_笠岡市,Kasaoka-shi,2,46088,21866,24222,50568,-4480,-8.85936,136.24,338.3,53.07657,56.4928,4566,23868,17654,9.90713,51.78788,38.30498,2327,11969,7570,10.64209,54.73795,34.61996,2239,11899,10084,9.24366,49.12476,41.63157,90.27331,45560,528,18466,18406,60,19189,18406,10650,4224,4532,294,1600,5513,3003,3028,1187
33_岡山県,33207_井原市,Ibara-shi,2,38384,18353,20031,41390,-3006,-7.26262,243.54,157.6,52.37784,55.21109,3881,20114,14389,10.11098,52.40204,37.48697,1978,10200,6175,10.77753,55.57674,33.64573,1903,9914,8214,9.50027,49.49329,41.00644,91.62298,37857,527,14732,14694,38,14914,14694,8408,3150,3719,263,1276,3938,2136,2265,1484
33_岡山県,33208_総社市,Soja-shi,2,69030,33425,35605,66855,2175,3.25331,211.9,325.8,46.36119,46.82106,9605,39895,19530,13.91424,57.79371,28.29205,4995,19876,8554,14.9439,59.46447,25.59162,4610,20019,10976,12.94762,56.22525,30.82713,93.87726,67275,1755,27110,27066,44,24863,27066,15679,5399,7913,383,1984,8189,2563,3517,2018
33_岡山県,33209_高梁市,Takahashi-shi,2,29072,14225,14847,32075,-3003,-9.36243,546.99,53.1,53.89584,58.6622,2550,14599,11923,8.77133,50.2167,41.01197,1294,7858,5073,9.09666,55.24077,35.66257,1256,6741,6850,8.45962,45.40311,46.13727,95.8106,28152,920,12886,12838,48,13481,12838,5862,2680,2156,179,847,5342,2175,1991,914
33_岡山県,33210_新見市,Niimi-shi,2,28079,13411,14668,30658,-2579,-8.41216,793.29,35.4,54.35056,59.39872,2681,13764,11634,9.54806,49.01884,41.4331,1430,7009,4972,10.66289,52.26307,37.07404,1251,6755,6662,8.52877,46.05263,45.4186,91.43032,27799,280,11324,11287,37,11648,11287,5595,2554,2071,179,791,3725,1878,1925,1181
33_岡山県,33211_備前市,Bizen-shi,2,32320,15516,16804,35179,-2859,-8.12701,258.14,125.2,53.39075,56.95508,2963,16575,12782,9.1677,51.28403,39.54827,1539,8550,5427,9.91879,55.10441,34.9768,1424,8025,7355,8.47417,47.75649,43.76934,92.33516,31739,581,13486,13444,42,13878,13444,7693,3332,3059,223,1079,4218,2250,2492,928
33_岡山県,33212_瀬戸内市,Setouchi-shi,2,36048,17319,18729,36975,-927,-2.5071,125.46,287.3,50.62236,52.57403,4085,19476,12487,11.33211,54.02796,34.63992,2196,9753,5370,12.67972,56.31387,31.00641,1889,9723,7117,10.08596,51.91414,37.99989,92.47157,35600,448,14068,14030,38,13839,14030,8728,3346,4018,215,1149,3671,1874,2322,980
33_岡山県,33213_赤磐市,Akaiwa-shi,2,42661,20454,22207,43214,-553,-1.27968,209.36,203.8,49.25228,50.98023,5758,22433,14470,13.49711,52.58433,33.91857,2992,11008,6454,14.62795,53.81832,31.55373,2766,11425,8016,12.45553,51.44774,36.09673,92.10609,42162,499,16439,16406,33,15730,16406,10858,4294,4969,273,1322,3805,2161,2995,1035
33_岡山県,33214_真庭市,Maniwa-shi,2,42725,20397,22328,46124,-3399,-7.36927,828.53,51.6,53.36453,57.8922,4869,20785,17071,11.39614,48.64833,39.95553,2509,10653,7235,12.30083,52.22827,35.4709,2360,10132,9836,10.56969,45.378,44.05231,91.35167,42426,299,15845,15781,64,16084,15781,8216,3513,3236,246,1221,4218,2406,2560,2086
33_岡山県,33215_美作市,Mimasaka-shi,2,25939,12452,13487,27977,-2038,-7.28456,429.29,60.4,54.47012,59.28378,2613,12481,10845,10.07363,48.11674,41.80963,1350,6435,4667,10.84163,51.67845,37.47992,1263,6046,6178,9.36457,44.82835,45.80707,92.32594,25554,385,10793,10761,32,10881,10761,5636,2502,2141,161,832,3577,2019,1829,923
33_岡山県,33216_浅口市,Asakuchi-shi,2,32772,15760,17012,34235,-1463,-4.2734,66.46,493.1,51.5711,53.87179,3594,17109,12069,10.96668,52.20615,36.82717,1857,8600,5303,11.78299,54.56853,33.64848,1737,8509,6766,10.21044,50.01763,39.77193,92.64049,32536,236,12615,12591,24,12463,12591,7904,3044,3572,200,1088,3034,1717,2264,1007
33_岡山県,33346_和気町,Wake-cho,3,13623,6468,7155,14412,-789,-5.4746,144.21,94.5,53.9292,57.64013,1267,6752,5604,9.30045,49.56324,41.13631,650,3457,2361,10.04947,53.44774,36.50278,617,3295,3243,8.62334,46.05171,45.32495,90.39832,13370,253,5296,5270,26,5236,5270,3058,1261,1230,90,477,1491,857,957,420
33_岡山県,33423_早島町,Hayashima-cho,3,12368,5930,6438,12154,214,1.76074,7.62,1623.1,45.56169,46.11064,2027,6901,3440,16.38907,55.79722,27.81371,1058,3349,1523,17.84148,56.47555,25.68297,969,3552,1917,15.05126,55.17241,29.77633,92.10935,12301,67,4522,4514,8,4349,4514,3070,1043,1617,50,360,974,470,706,309
33_岡山県,33445_里庄町,Satosho-cho,3,10950,5206,5744,10929,21,0.19215,12.23,895.3,48.23242,49.3237,1525,5971,3454,13.92694,54.52968,31.54338,809,2906,1491,15.53976,55.82021,28.64003,716,3065,1963,12.46518,53.36003,34.17479,90.6337,10795,155,4138,4128,10,4027,4128,2664,935,1332,62,335,996,517,643,289
33_岡山県,33461_矢掛町,Yakage-cho,3,13414,6412,7002,14201,-787,-5.54186,90.62,148,52.80573,56.1625,1426,6739,5249,10.63068,50.23856,39.13076,709,3425,2278,11.05739,53.41547,35.52714,717,3314,2971,10.23993,47.32933,42.43073,91.57384,13045,369,5000,4986,14,4955,4986,2794,1102,1201,96,395,1278,689,836,584
33_岡山県,33586_新庄村,Shinjo-son,3,813,380,433,866,-53,-6.12009,67.11,12.1,54.5369,60.65385,99,368,346,12.17712,45.26445,42.55843,45,187,148,11.84211,49.21053,38.94737,54,181,198,12.47113,41.80139,45.72748,87.75982,802,11,331,331,-,330,331,158,74,56,1,27,104,59,59,34
33_岡山県,33606_鏡野町,Kagamino-cho,3,12062,5810,6252,12847,-785,-6.11038,419.68,28.7,52.27781,56.73214,1490,5898,4674,12.35284,48.89736,38.74979,817,2964,2029,14.06196,51.01549,34.92255,673,2934,2645,10.76456,46.92898,42.30646,92.93026,11977,85,4643,4618,25,4669,4618,2587,1082,1069,77,359,1270,775,780,444
33_岡山県,33622_勝央町,Shoo-cho,3,10888,5204,5684,11125,-237,-2.13034,54.05,201.4,48.51194,49.28333,1582,5837,3469,14.52976,53.60948,31.86076,818,2886,1500,15.71868,55.45734,28.82398,764,2951,1969,13.44124,51.91766,34.6411,91.55524,10842,46,4089,4079,10,4054,4079,2428,896,1137,60,335,1067,515,588,360
33_岡山県,33623_奈義町,Nagi-cho,3,5578,2788,2790,5906,-328,-5.55367,69.52,80.2,49.65238,51.80645,736,2865,1977,13.19469,51.3625,35.44281,372,1572,844,13.3429,56.38451,30.2726,364,1293,1133,13.04659,46.34409,40.60932,99.92832,5552,26,1942,1934,8,1978,1934,1137,447,513,44,133,447,292,329,224
33_岡山県,33643_西粟倉村,Nishiawakura-son,3,1398,651,747,1472,-74,-5.02717,57.97,24.1,50.63734,53,178,725,495,12.73247,51.8598,35.40773,86,360,205,13.21045,55.29954,31.49002,92,365,290,12.31593,48.86212,38.82195,87.14859,1392,6,575,575,-,561,575,268,105,114,7,42,204,105,71,57
33_岡山県,33663_久米南町,Kumenan-cho,3,4530,2173,2357,4907,-377,-7.6829,78.65,57.6,55.79691,61.47059,398,2098,2034,8.78587,46.31347,44.90066,194,1068,911,8.92775,49.14864,41.92361,204,1030,1123,8.65507,43.69962,47.64531,92.19347,4493,37,1793,1788,5,1893,1788,1046,489,393,27,137,520,386,388,134
33_岡山県,33666_美咲町,Misaki-cho,3,13053,6230,6823,14432,-1379,-9.55516,232.17,56.2,54.09879,58.9959,1423,6209,5421,10.90171,47.56761,41.53068,726,3198,2306,11.65329,51.33226,37.01445,697,3011,3115,10.21545,44.13015,45.6544,91.30881,12978,75,5028,5014,14,5258,5014,2839,1226,1084,93,436,1368,943,904,496
33_岡山県,33681_吉備中央町,Kibichuo-cho,3,10886,5275,5611,11950,-1064,-8.90377,268.78,40.5,54.57606,59.76389,962,5393,4531,8.83704,49.54069,41.62227,509,2841,1925,9.64929,53.85782,36.49289,453,2552,2606,8.07343,45.48209,46.44448,94.01176,10658,228,4283,4240,43,4374,4240,2206,1043,794,60,309,1427,765,770,357
34_広島県,34000_広島県,Hiroshima-ken,a,2799702,1357156,1442546,2843990,-44288,-1.55725,8479.65,330.2,47.66367,48.53822,353792,1622812,823098,12.63677,57.96374,29.39949,181003,821120,355033,13.33693,60.50299,26.16007,172789,801692,468065,11.97806,55.5748,32.44715,94.0806,2746811,52891,1243527,1241204,2323,1211425,1241204,695820,272306,314235,15298,93981,462961,157316,166047,41462
34_広島県,34100_広島市,Hiroshima-shi,1,1200754,579415,621339,1194034,6720,0.5628,906.69,1324.3,45.90626,46.73463,159102,733066,308586,13.25017,61.05047,25.69935,81236,364990,133189,14.02035,62.99285,22.98681,77866,368076,175397,12.53197,59.23916,28.22887,93.25264,1181129,19625,555123,554462,661,531605,554462,303650,114455,143133,5985,40077,224636,63569,64186,11329
34_広島県,34101_広島市中区,Hiroshima-shi Naka-ku,0,142699,67660,75039,136640,6059,4.43428,15.32,9314.6,46.47275,46.83426,15016,92872,34811,10.52285,65.08245,24.3947,7689,45704,14267,11.36417,67.54951,21.08631,7327,47168,20544,9.76426,62.85798,27.37776,90.16645,138363,4336,81602,81526,76,76889,81526,31141,12592,12748,620,5181,47600,10777,6078,768
34_広島県,34102_広島市東区,Hiroshima-shi Higashi-ku,0,119353,56872,62481,120155,-802,-0.66747,39.42,3027.7,46.75452,48.01432,16055,71139,32159,13.45169,59.60386,26.94444,8251,34843,13778,14.50802,61.26565,24.22633,7804,36296,18381,12.4902,58.09126,29.41854,91.02287,117512,1841,53056,52982,74,51790,52982,31586,11964,14741,649,4232,19201,7027,6717,1030
34_広島県,34103_広島市南区,Hiroshima-shi Minami-ku,0,145805,71544,74261,142728,3077,2.15585,26.46,5510.4,45.56241,46.25172,18638,91393,35774,12.78283,62.68166,24.53551,9548,46730,15266,13.34563,65.31645,21.33792,9090,44663,20508,12.24061,60.14328,27.61611,96.34128,143646,2159,72206,72145,61,68785,72145,35132,12890,16783,666,4793,34174,8787,6769,1191
34_広島県,34104_広島市西区,Hiroshima-shi Nishi-ku,0,190232,91127,99105,190929,-697,-0.36506,35.61,5342.1,45.6062,46.32984,23818,120521,45893,12.5205,63.35475,24.12475,12075,59479,19573,13.25074,65.27045,21.47882,11743,61042,26320,11.84905,61.59326,26.55769,91.94995,185729,4503,93866,93763,103,90461,93763,46230,17563,21565,872,6230,43056,9962,9144,1310
34_広島県,34105_広島市安佐南区,Hiroshima-shi Asaminami-ku,0,247020,120308,126712,242512,4508,1.85888,117.03,2110.7,42.89005,43.55788,39085,155006,52929,15.82261,62.75038,21.42701,19911,77397,23000,16.55002,64.33238,19.1176,19174,77609,29929,15.13195,61.24834,23.6197,94.94602,244794,2226,106284,106180,104,99411,106180,63745,21744,33152,1123,7726,37402,9405,11458,2406
34_広島県,34106_広島市安佐北区,Hiroshima-shi Asakita-ku,0,138979,65972,73007,145018,-6039,-4.16431,353.33,393.3,50.25559,52.30085,16034,74857,48088,11.53699,53.86209,34.60091,8198,36626,21148,12.42648,55.51749,32.05602,7836,38231,26940,10.73322,52.36621,36.90057,90.36394,137051,1928,57775,57681,94,57151,57681,37796,15790,16214,928,4864,15977,7780,10917,2114
34_広島県,34107_広島市安芸区,Hiroshima-shi Aki-ku,0,77103,38283,38820,79353,-2250,-2.83543,94.08,819.5,46.2062,47.30477,10565,45801,20737,13.70245,59.40236,26.89519,5421,23655,9207,14.16033,61.78983,24.04984,5144,22146,11530,13.2509,57.04791,29.70118,98.61669,75626,1477,31483,31409,74,31302,31409,20655,7644,9998,452,2561,9028,3456,4511,870
34_広島県,34108_広島市佐伯区,Hiroshima-shi Saeki-ku,0,139563,67649,71914,136699,2864,2.09511,225.43,619.1,46.21158,47.2685,19891,81477,38195,14.25234,58.38009,27.36757,10143,40556,16950,14.99357,59.95063,25.0558,9748,40921,21245,13.55508,56.90269,29.54223,94.06931,138408,1155,58851,58776,75,55816,58776,37365,14268,17932,675,4490,18198,6375,8592,1640
34_広島県,34202_呉市,Kure-shi,2,214592,103816,110776,228552,-13960,-6.10802,352.83,608.2,50.93904,52.72332,23054,115331,76207,10.74318,53.74431,35.51251,11714,59727,32375,11.28342,57.53159,31.18498,11340,55604,43832,10.23687,50.19499,39.56814,93.71705,211462,3130,94483,94223,260,97412,94223,55582,23420,22326,1353,8483,33246,17176,15960,2507
34_広島県,34203_竹原市,Takehara-shi,2,23993,11434,12559,26426,-2433,-9.20684,118.23,202.9,55.01223,59.09862,2126,11755,10112,8.86092,48.99346,42.14563,1074,6029,4331,9.39304,52.7287,37.87826,1052,5726,5781,8.37646,45.5928,46.03073,91.04228,23758,235,10682,10651,31,11204,10651,6236,2916,2248,174,898,3645,1991,2116,368
34_広島県,34204_三原市,Mihara-shi,2,90573,43155,47418,96194,-5621,-5.8434,471.51,192.1,50.9922,53.252,10447,47844,32282,11.53434,52.82369,35.64197,5438,23975,13742,12.60109,55.55556,31.84336,5009,23869,18540,10.5635,50.33742,39.09908,91.00974,88385,2188,39091,38997,94,39888,38997,22522,9628,9171,586,3137,13192,6136,6469,1751
34_広島県,34205_尾道市,Onomichi-shi,2,131170,63468,67702,138626,-7456,-5.3785,285.11,460.1,51.47226,53.92005,14334,69019,47817,10.9278,52.61798,36.45422,7348,35667,20453,11.57749,56.19682,32.22569,6986,33352,27364,10.31875,49.26295,40.4183,93.74612,128293,2877,57519,57379,140,57759,57379,32635,13762,13350,811,4712,19904,9365,9447,2586
34_広島県,34207_福山市,Fukuyama-shi,2,460930,224246,236684,464811,-3881,-0.83496,518.14,889.6,47.22029,47.9988,60790,266560,133580,13.18855,57.83091,28.98054,31124,134930,58192,13.8794,60.17053,25.95007,29666,131630,75388,12.53401,55.61424,31.85175,94.74489,451281,9649,193371,192976,395,185555,192976,109241,40294,50823,2579,15545,64876,21235,24580,11002
34_広島県,34208_府中市,Fuchu-shi,2,37655,18115,19540,40069,-2414,-6.02461,195.75,192.4,52.78498,55.79174,3922,19349,14384,10.41562,51.38494,38.19944,2039,9974,6102,11.25587,55.05934,33.68479,1883,9375,8282,9.63664,47.97851,42.38485,92.70727,37075,580,15030,14988,42,15039,14988,8499,3422,3479,244,1354,4301,2146,2443,1269
34_広島県,34209_三次市,Miyoshi-shi,2,50681,24220,26461,53615,-2934,-5.47235,778.18,65.1,51.72681,54.13542,5954,26177,18550,11.74799,51.65052,36.60149,3050,13408,7762,12.5929,55.35921,32.04789,2904,12769,10788,10.97464,48.25592,40.76943,91.53093,50018,663,21377,21292,85,21376,21292,11456,4924,4569,323,1640,7411,3409,3155,1278
34_広島県,34210_庄原市,Shobara-shi,2,33633,16014,17619,37000,-3367,-9.1,1246.49,27,54.84963,60.29353,3440,15597,14596,10.22805,46.3741,43.39785,1745,8121,6148,10.89672,50.71188,38.39141,1695,7476,8448,9.6203,42.43147,47.94824,90.89052,33209,424,13794,13731,63,14455,13731,6736,3235,2300,205,996,4717,2441,2381,1312
34_広島県,34211_大竹市,Otake-shi,2,26319,12820,13499,27865,-1546,-5.54818,78.66,334.6,51.13768,53.32278,2859,14037,9423,10.86287,53.33409,35.80303,1474,7314,4032,11.49766,57.05148,31.45086,1385,6723,5391,10.26002,49.80369,39.93629,94.97,25992,327,11591,11568,23,11749,11568,6783,2830,2811,149,993,4060,1758,1925,347
34_広島県,34212_東広島市,Higashihiroshima-shi,2,196608,99690,96918,192907,3701,1.91854,635.16,309.5,43.77871,43.64849,26752,123584,46272,13.60677,62.85807,23.53516,13767,65508,20415,13.80981,65.71171,20.47848,12985,58076,25857,13.39792,59.92282,26.67925,102.86015,188964,7644,90158,89988,170,84847,89988,46309,17707,22604,918,5080,38700,7449,9943,2550
34_広島県,34213_廿日市市,Hatsukaichi-shi,2,114173,54393,59780,114906,-733,-0.63791,489.49,233.2,48.24039,49.75545,14940,64104,35129,13.08541,56.14637,30.76822,7720,31145,15528,14.193,57.25921,28.54779,7220,32959,19601,12.07762,55.13382,32.78856,90.98862,112837,1336,47821,47722,99,46039,47722,31090,12524,14061,638,3867,13755,5785,7972,1447
34_広島県,34214_安芸高田市,Akitakata-shi,2,26448,12614,13834,29488,-3040,-10.30928,537.71,49.2,54.58927,59.17708,2623,12706,11119,9.91757,48.04144,42.04099,1335,6552,4727,10.58348,51.94229,37.47423,1288,6154,6392,9.31039,44.4846,46.205,91.18115,25752,696,11060,11008,52,11657,11008,6090,2839,2237,157,857,3668,2011,2052,666
34_広島県,34215_江田島市,Etajima-shi,2,21930,11025,10905,24339,-2409,-9.8977,100.72,217.7,55.2689,60.29961,1661,10687,9582,7.5741,48.73233,43.69357,874,6086,4065,7.92744,55.20181,36.87075,787,4601,5517,7.21687,42.19166,50.59147,101.10041,21343,587,10141,10072,69,10741,10072,5462,2734,1775,181,772,3948,2317,2004,273
34_広島県,34302_府中町,Fuchu-cho,3,51155,25007,26148,51053,102,0.19979,10.41,4914,45.37669,46.40012,7530,30901,12724,14.71997,60.40661,24.87342,3871,15529,5607,15.47967,62.09861,22.42172,3659,15372,7117,13.99342,58.78844,27.21814,95.63638,50517,638,21615,21595,20,21109,21595,14023,4984,7069,285,1685,6561,2508,2731,433
34_広島県,34304_海田町,Kaita-cho,3,29636,14588,15048,28667,969,3.38019,13.79,2149.1,44.21143,44.58768,4393,18151,7092,14.82319,61.24646,23.93035,2228,9280,3080,15.27283,63.61393,21.11324,2165,8871,4012,14.38729,58.95136,26.66135,96.94312,28780,856,12891,12883,8,12246,12883,7973,2831,3937,160,1045,4288,1390,1542,288
34_広島県,34307_熊野町,Kumano-cho,3,22834,10958,11876,23755,-921,-3.87708,33.76,676.4,50.14772,52.05296,2889,11794,8151,12.65219,51.65105,35.69677,1486,5844,3628,13.56087,53.3309,33.10823,1403,5950,4523,11.81374,50.10104,38.08521,92.27012,22630,204,9422,9413,9,9430,9413,6513,2697,2882,140,794,2361,1458,1985,289
34_広島県,34309_坂町,Saka-cho,3,12582,5984,6598,12747,-165,-1.29442,15.69,801.9,46.99539,47.92079,1826,7037,3719,14.5128,55.92911,29.5581,910,3481,1593,15.20722,58.17179,26.62099,916,3556,2126,13.88299,53.89512,32.22189,90.69415,12400,182,5232,5227,5,5132,5227,3335,1192,1587,82,474,1551,749,770,177
34_広島県,34368_安芸太田町,Akiota-cho,3,5740,2675,3065,6472,-732,-11.31026,341.89,16.8,59.87613,66.20183,466,2283,2991,8.11847,39.77352,52.10801,221,1202,1252,8.26168,44.93458,46.80374,245,1081,1739,7.99347,35.26917,56.73736,87.27569,5698,42,2588,2577,11,2781,2577,1326,721,368,43,194,952,668,579,126
